CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,InternetService,PaymentMethod,Churn,TotalCharges
CUST_002821,Female,19,23,Two Year,36.06,Fiber Optic,Electronic Check,No,849.33
CUST_002822,Male,30,38,One Year,96.66,Fiber Optic,Credit Card,No,3685.07
CUST_002823,Male,75,36,Month-to-Month,25.89,Fiber Optic,Credit Card,No,948.97
CUST_002824,Female,40,10,Month-to-Month,104.04,Fiber Optic,Mailed Check,No,1018.85
CUST_002825,Female,55,20,One Year,114.22,No,Bank Transfer,No,2177.57
CUST_002826,Female,35,42,Two Year,87.66,Fiber Optic,Credit Card,No,3508.36
CUST_002827,Female,18,27,One Year,41.3,Fiber Optic,Bank Transfer,No,1164.47
CUST_002828,Male,42,1,Month-to-Month,56.01,DSL,Credit Card,No,58.5
CUST_002829,Male,41,9,One Year,67.72,DSL,Electronic Check,No,591.88
CUST_002830,Male,39,3,Month-to-Month,80.46,DSL,Credit Card,Yes,232.87
CUST_002831,Female,43,6,Two Year,86.87,No,Mailed Check,No,496.1
CUST_002832,Female,48,56,One Year,75.42,Fiber Optic,Electronic Check,No,4110.02
CUST_002833,Male,42,1,One Year,55.13,No,Credit Card,Yes,54.22
CUST_002834,Male,26,5,Month-to-Month,109.09,DSL,Credit Card,Yes,531.34
CUST_002835,Male,52,8,One Year,28.14,Fiber Optic,Mailed Check,No,231.81
CUST_002836,Male,18,23,Month-to-Month,66.63,DSL,Credit Card,No,1570.71
CUST_002837,Female,18,18,Month-to-Month,97.56,Fiber Optic,Electronic Check,Yes,1682.5
CUST_002838,Male,56,5,Month-to-Month,26.09,Fiber Optic,Bank Transfer,Yes,133.02
CUST_002839,Male,52,4,Two Year,90.53,DSL,Electronic Check,Yes,362.87
CUST_002840,Male,44,6,One Year,101.97,Fiber Optic,Electronic Check,No,589.32
CUST_002841,Male,24,16,Month-to-Month,86.08,DSL,Credit Card,Yes,1410.27
CUST_002842,Male,34,7,Two Year,21.29,Fiber Optic,Mailed Check,No,142.86
CUST_002843,Male,41,70,Month-to-Month,38.01,Fiber Optic,Electronic Check,Yes,2574.8
CUST_002844,Male,21,14,Month-to-Month,54.21,Fiber Optic,Mailed Check,No,732.32
CUST_002845,Female,33,1,Month-to-Month,43.37,No,Electronic Check,No,45.27
CUST_002846,Female,54,31,One Year,116.27,Fiber Optic,Bank Transfer,No,3675.79
CUST_002847,Female,66,9,Month-to-Month,85.16,Fiber Optic,Electronic Check,Yes,759.64
CUST_002848,Female,38,25,Month-to-Month,49.7,No,Credit Card,No,1282.53
CUST_002849,Male,56,7,One Year,112.97,Fiber Optic,Electronic Check,No,768.33
CUST_002850,Female,18,20,Month-to-Month,94.06,DSL,Mailed Check,Yes,1962.3
CUST_002851,Female,54,35,One Year,48.46,No,Electronic Check,No,1729.51
CUST_002852,Male,32,63,Month-to-Month,57.89,DSL,Bank Transfer,No,3668.8
CUST_002853,Male,49,7,One Year,39.94,DSL,Electronic Check,No,287.82
CUST_002854,Female,41,9,One Year,117.11,DSL,Mailed Check,No,1069.25
CUST_002855,Female,64,14,One Year,71.73,DSL,Electronic Check,No,1043.09
CUST_002856,Male,31,62,Month-to-Month,109.61,DSL,Credit Card,No,7019.51
CUST_002857,Female,54,55,One Year,54.65,DSL,Electronic Check,No,2914.93
CUST_002858,Male,40,2,Month-to-Month,106.08,Fiber Optic,Credit Card,Yes,206.64
CUST_002859,Male,42,3,Two Year,25.39,DSL,Electronic Check,Yes,72.86
CUST_002860,Male,42,16,Month-to-Month,118.21,DSL,Electronic Check,No,1838.44
CUST_002861,Male,32,2,Month-to-Month,111.2,Fiber Optic,Electronic Check,Yes,218.92
CUST_002862,Female,44,10,One Year,56.32,DSL,Electronic Check,No,536.66
CUST_002863,Male,44,3,One Year,97.47,DSL,Bank Transfer,Yes,287.0
CUST_002864,Male,48,24,Month-to-Month,95.23,Fiber Optic,Credit Card,No,2347.58
CUST_002865,Female,46,71,Two Year,110.13,DSL,Electronic Check,No,8085.34
CUST_002866,Male,56,120,Two Year,50.73,DSL,Mailed Check,No,5788.62
CUST_002867,Female,58,11,One Year,66.55,Fiber Optic,Mailed Check,No,695.97
CUST_002868,Female,29,21,Month-to-Month,106.5,Fiber Optic,Electronic Check,No,2157.4
CUST_002869,Female,58,46,One Year,97.86,Fiber Optic,Electronic Check,No,4669.28
CUST_002870,Male,27,2,Month-to-Month,59.35,No,Credit Card,No,118.34
CUST_002871,Female,53,28,Month-to-Month,104.57,Fiber Optic,Electronic Check,Yes,3069.35
CUST_002872,Female,54,12,Two Year,24.7,Fiber Optic,Credit Card,No,307.88
CUST_002873,Male,18,5,Two Year,98.2,DSL,Electronic Check,Yes,510.16
CUST_002874,Female,46,12,Two Year,40.68,Fiber Optic,Mailed Check,No,470.02
CUST_002875,Female,37,1,Month-to-Month,48.61,DSL,Mailed Check,Yes,48.49
CUST_002876,Female,33,28,Month-to-Month,69.32,Fiber Optic,Electronic Check,No,2036.76
CUST_002877,Female,65,6,Month-to-Month,64.97,Fiber Optic,Electronic Check,Yes,376.14
CUST_002878,Female,35,8,Month-to-Month,72.06,Fiber Optic,Electronic Check,Yes,580.76
CUST_002879,Male,32,3,Month-to-Month,74.48,No,Electronic Check,Yes,219.96
CUST_002880,Female,46,47,Month-to-Month,53.15,No,Credit Card,No,2470.04
CUST_002881,Female,55,16,One Year,37.52,DSL,Electronic Check,No,623.78
CUST_002882,Male,42,20,One Year,96.85,DSL,Bank Transfer,No,1954.03
CUST_002883,Male,62,20,One Year,60.0,No,Electronic Check,Yes,1231.05
CUST_002884,Male,52,12,Two Year,70.58,Fiber Optic,Credit Card,No,861.63
CUST_002885,Female,18,5,Month-to-Month,84.47,Fiber Optic,Mailed Check,Yes,423.58
CUST_002886,Male,37,32,Month-to-Month,110.96,Fiber Optic,Electronic Check,Yes,3654.3
CUST_002887,Female,36,3,One Year,90.76,Fiber Optic,Credit Card,No,285.1
CUST_002888,Female,52,2,Month-to-Month,24.55,No,Electronic Check,Yes,51.39
CUST_002889,Male,18,29,One Year,103.86,Fiber Optic,Bank Transfer,No,3099.12
CUST_002890,Male,75,5,Month-to-Month,118.94,Fiber Optic,Bank Transfer,Yes,593.95
CUST_002891,Female,52,8,Month-to-Month,67.25,Fiber Optic,Mailed Check,Yes,519.88
CUST_002892,Male,47,15,One Year,116.96,No,Credit Card,No,1674.48
CUST_002893,Female,62,14,Two Year,74.73,Fiber Optic,Credit Card,No,1018.12
CUST_002894,Male,75,29,Two Year,65.96,Fiber Optic,Credit Card,No,1882.28
CUST_002895,Male,58,23,Month-to-Month,53.14,No,Credit Card,No,1176.98
CUST_002896,Male,59,24,Month-to-Month,85.76,Fiber Optic,Mailed Check,No,2001.59
CUST_002897,Female,46,30,Two Year,42.98,Fiber Optic,Electronic Check,Yes,1235.7
CUST_002898,Male,42,8,Month-to-Month,30.49,Fiber Optic,Credit Card,No,244.5
CUST_002899,Female,37,9,Month-to-Month,22.72,Fiber Optic,Mailed Check,No,196.84
CUST_002900,Female,32,13,Two Year,49.24,DSL,Electronic Check,No,655.66
CUST_002901,Female,34,8,One Year,59.58,Fiber Optic,Mailed Check,No,468.66
CUST_002902,Female,24,100,Two Year,75.21,Fiber Optic,Credit Card,No,7650.41
CUST_002903,Male,43,40,Month-to-Month,49.27,Fiber Optic,Electronic Check,Yes,2046.19
CUST_002904,Female,19,4,Month-to-Month,118.41,Fiber Optic,Credit Card,Yes,454.03
CUST_002905,Female,47,1,Two Year,49.17,Fiber Optic,Mailed Check,No,51.57
CUST_002906,Male,44,1,Month-to-Month,64.1,No,Electronic Check,Yes,65.03
CUST_002907,Female,47,6,One Year,30.33,DSL,Credit Card,Yes,173.85
CUST_002908,Male,37,2,Month-to-Month,46.06,DSL,Credit Card,Yes,90.41
CUST_002909,Female,75,18,Two Year,24.83,Fiber Optic,Electronic Check,Yes,464.2
CUST_002910,Male,65,46,One Year,75.95,Fiber Optic,Electronic Check,No,3527.32
CUST_002911,Female,26,32,Month-to-Month,95.11,DSL,Mailed Check,No,2978.76
CUST_002912,Male,48,5,Month-to-Month,39.57,DSL,Credit Card,Yes,206.57
CUST_002913,Female,35,12,One Year,56.79,Fiber Optic,Electronic Check,Yes,701.06
CUST_002914,Female,29,17,One Year,21.66,Fiber Optic,Electronic Check,No,376.89
CUST_002915,Male,24,39,Month-to-Month,103.95,Fiber Optic,Bank Transfer,No,4211.52
CUST_002916,Male,51,43,Two Year,98.0,Fiber Optic,Mailed Check,No,4327.69
CUST_002917,Male,34,57,Month-to-Month,26.33,Fiber Optic,Electronic Check,Yes,1468.8
CUST_002918,Male,59,17,Month-to-Month,56.49,Fiber Optic,Credit Card,No,968.39
CUST_002919,Female,59,28,Month-to-Month,115.53,Fiber Optic,Credit Card,Yes,3345.56
CUST_002920,Female,65,2,Two Year,59.2,Fiber Optic,Credit Card,Yes,114.62
CUST_002921,Male,32,19,Month-to-Month,72.62,No,Electronic Check,No,1333.28
CUST_002922,Female,52,6,Month-to-Month,55.52,No,Credit Card,No,321.76
CUST_002923,Male,54,13,Two Year,79.61,DSL,Bank Transfer,No,1003.29
CUST_002924,Male,37,24,Month-to-Month,117.82,DSL,Electronic Check,No,2715.49
CUST_002925,Female,33,7,Month-to-Month,119.75,DSL,Bank Transfer,No,866.55
CUST_002926,Female,69,1,Month-to-Month,97.47,Fiber Optic,Electronic Check,Yes,100.57
CUST_002927,Female,48,1,One Year,60.43,Fiber Optic,Bank Transfer,No,58.32
CUST_002928,Female,54,1,One Year,69.44,Fiber Optic,Bank Transfer,Yes,70.87
CUST_002929,Female,32,1,Two Year,55.67,DSL,Credit Card,No,56.38
CUST_002930,Female,26,2,Two Year,118.56,Fiber Optic,Electronic Check,Yes,231.81
CUST_002931,Female,36,6,One Year,90.78,No,Bank Transfer,No,529.83
CUST_002932,Male,43,6,One Year,64.89,Fiber Optic,Electronic Check,No,379.63
CUST_002933,Male,29,103,Month-to-Month,21.21,DSL,Credit Card,No,2235.01
CUST_002934,Male,44,8,Month-to-Month,72.05,Fiber Optic,Bank Transfer,No,565.99
CUST_002935,Male,19,3,One Year,118.39,Fiber Optic,Electronic Check,No,347.28
CUST_002936,Male,28,18,Two Year,72.31,No,Electronic Check,Yes,1239.43
CUST_002937,Female,55,46,Month-to-Month,38.24,Fiber Optic,Bank Transfer,No,1830.85
CUST_002938,Male,54,27,Month-to-Month,22.21,Fiber Optic,Mailed Check,Yes,614.82
CUST_002939,Male,39,8,Month-to-Month,55.47,Fiber Optic,Bank Transfer,Yes,442.55
CUST_002940,Male,29,19,Month-to-Month,111.82,Fiber Optic,Electronic Check,No,2218.68
CUST_002941,Male,29,30,Month-to-Month,119.66,Fiber Optic,Bank Transfer,No,3515.68
CUST_002942,Male,39,31,Month-to-Month,114.54,DSL,Electronic Check,Yes,3612.77
CUST_002943,Male,54,26,Month-to-Month,92.94,Fiber Optic,Bank Transfer,No,2369.36
CUST_002944,Male,58,49,One Year,75.81,DSL,Credit Card,No,3645.81
CUST_002945,Female,37,48,Month-to-Month,79.07,DSL,Bank Transfer,No,3926.19
CUST_002946,Female,27,20,One Year,73.9,Fiber Optic,Electronic Check,No,1520.42
CUST_002947,Male,49,13,Two Year,90.7,DSL,Credit Card,No,1154.82
CUST_002948,Female,32,24,Two Year,61.89,DSL,Electronic Check,Yes,1423.18
CUST_002949,Female,37,40,One Year,86.92,Fiber Optic,Bank Transfer,No,3427.28
CUST_002950,Female,64,1,Month-to-Month,32.16,Fiber Optic,Bank Transfer,Yes,33.0
CUST_002951,Female,57,115,Two Year,46.57,DSL,Electronic Check,No,5141.62
CUST_002952,Male,47,4,One Year,103.6,Fiber Optic,Electronic Check,No,421.53
CUST_002953,Female,25,15,Month-to-Month,110.37,DSL,Electronic Check,No,1720.08
CUST_002954,Female,48,49,Month-to-Month,73.9,DSL,Credit Card,No,3504.94
CUST_002955,Female,60,6,Month-to-Month,23.16,Fiber Optic,Credit Card,No,143.99
CUST_002956,Male,39,15,Month-to-Month,112.7,DSL,Mailed Check,No,1614.66
CUST_002957,Male,65,3,Month-to-Month,90.21,No,Electronic Check,Yes,275.15
CUST_002958,Male,64,12,Two Year,61.4,DSL,Credit Card,No,758.24
CUST_002959,Male,69,4,Month-to-Month,79.84,Fiber Optic,Mailed Check,Yes,317.6
CUST_002960,Male,49,10,One Year,62.98,No,Mailed Check,No,611.14
CUST_002961,Male,53,11,Two Year,66.53,No,Mailed Check,No,762.91
CUST_002962,Male,66,119,One Year,108.68,Fiber Optic,Mailed Check,No,12312.1
CUST_002963,Female,51,120,Two Year,36.11,No,Bank Transfer,No,4357.06
CUST_002964,Female,37,2,Two Year,30.37,No,Bank Transfer,No,59.97
CUST_002965,Female,38,31,Month-to-Month,20.27,DSL,Mailed Check,No,625.92
CUST_002966,Male,48,1,Two Year,51.4,Fiber Optic,Credit Card,No,51.59
CUST_002967,Male,25,1,One Year,34.74,DSL,Electronic Check,No,34.86
CUST_002968,Male,42,2,Month-to-Month,42.0,Fiber Optic,Bank Transfer,Yes,81.51
CUST_002969,Male,61,80,One Year,21.12,Fiber Optic,Electronic Check,No,1719.96
CUST_002970,Male,18,67,One Year,42.72,DSL,Credit Card,No,2724.61
CUST_002971,Female,68,5,Two Year,53.27,Fiber Optic,Electronic Check,Yes,253.6
CUST_002972,Female,61,4,Month-to-Month,23.16,DSL,Electronic Check,Yes,92.44
CUST_002973,Male,38,6,One Year,80.79,No,Credit Card,No,486.77
CUST_002974,Male,53,17,Month-to-Month,76.88,DSL,Electronic Check,No,1277.54
CUST_002975,Male,45,20,Month-to-Month,29.7,Fiber Optic,Bank Transfer,No,597.07
CUST_002976,Male,63,6,Month-to-Month,79.5,DSL,Credit Card,No,477.77
CUST_002977,Female,59,33,Month-to-Month,119.87,DSL,Bank Transfer,Yes,3896.07
CUST_002978,Male,23,8,Two Year,114.45,Fiber Optic,Electronic Check,No,929.5
CUST_002979,Male,53,61,Month-to-Month,20.27,DSL,Electronic Check,No,1293.09
CUST_002980,Male,41,25,Month-to-Month,99.54,Fiber Optic,Credit Card,Yes,2486.21
CUST_002981,Male,46,13,Month-to-Month,55.36,No,Mailed Check,Yes,740.27
CUST_002982,Female,34,37,Month-to-Month,26.37,DSL,Bank Transfer,No,951.06
CUST_002983,Male,71,40,Month-to-Month,49.6,No,Credit Card,No,2035.97
CUST_002984,Male,60,8,Month-to-Month,52.17,DSL,Bank Transfer,No,423.57
CUST_002985,Female,33,9,One Year,72.32,DSL,Credit Card,No,659.97
CUST_002986,Female,24,65,Month-to-Month,86.11,DSL,Electronic Check,No,5817.14
CUST_002987,Female,39,4,Month-to-Month,94.91,No,Bank Transfer,Yes,369.52
CUST_002988,Male,51,1,Month-to-Month,44.59,DSL,Bank Transfer,Yes,44.0
CUST_002989,Male,48,14,One Year,52.18,No,Electronic Check,No,700.06
CUST_002990,Female,63,38,Month-to-Month,50.84,No,Electronic Check,No,1975.6
CUST_002991,Female,56,35,One Year,56.27,Fiber Optic,Bank Transfer,No,2037.17
CUST_002992,Female,59,60,Two Year,119.97,Fiber Optic,Bank Transfer,No,7130.42
CUST_002993,Female,49,18,One Year,97.79,Fiber Optic,Mailed Check,No,1735.02
CUST_002994,Female,24,2,Month-to-Month,117.5,Fiber Optic,Credit Card,Yes,238.73
CUST_002995,Female,42,21,One Year,89.31,DSL,Mailed Check,No,1795.91
CUST_002996,Male,60,36,One Year,60.63,Fiber Optic,Credit Card,No,2137.68
CUST_002997,Male,44,2,Month-to-Month,58.97,Fiber Optic,Bank Transfer,Yes,116.36
CUST_002998,Male,52,4,Two Year,68.86,Fiber Optic,Electronic Check,No,275.95
CUST_002999,Female,40,1,Two Year,61.69,DSL,Mailed Check,No,61.55
CUST_003000,Female,29,21,Two Year,102.83,DSL,Bank Transfer,No,2096.52
CUST_003001,Female,43,52,Two Year,66.5,No,Credit Card,No,3472.1
CUST_003002,Female,49,26,One Year,49.56,DSL,Electronic Check,No,1343.44
CUST_003003,Female,35,96,One Year,97.49,Fiber Optic,Bank Transfer,No,8916.44
CUST_003004,Female,41,1,One Year,105.44,DSL,Electronic Check,No,107.34
CUST_003005,Male,30,55,Two Year,62.04,No,Electronic Check,No,3454.75
CUST_003006,Male,61,40,One Year,86.78,No,Bank Transfer,No,3618.53
CUST_003007,Female,40,9,Month-to-Month,25.88,DSL,Electronic Check,No,236.31
CUST_003008,Male,66,87,Month-to-Month,72.95,DSL,Bank Transfer,No,6425.88
CUST_003009,Female,67,8,Two Year,24.5,Fiber Optic,Credit Card,No,201.29
CUST_003010,Male,43,52,Month-to-Month,22.92,DSL,Credit Card,Yes,1164.17
CUST_003011,Female,29,51,One Year,81.29,Fiber Optic,Electronic Check,No,4185.48
CUST_003012,Female,18,34,Two Year,50.33,Fiber Optic,Bank Transfer,No,1714.54
CUST_003013,Male,22,19,One Year,94.25,DSL,Credit Card,No,1779.73
CUST_003014,Male,24,3,Two Year,109.61,Fiber Optic,Electronic Check,Yes,315.0
CUST_003015,Female,65,18,One Year,33.94,Fiber Optic,Mailed Check,Yes,598.25
CUST_003016,Female,46,10,Month-to-Month,92.45,Fiber Optic,Credit Card,Yes,904.16
CUST_003017,Male,50,37,Two Year,71.45,DSL,Electronic Check,No,2702.93
CUST_003018,Male,18,34,Month-to-Month,31.21,Fiber Optic,Credit Card,No,1105.78
CUST_003019,Female,27,57,Month-to-Month,85.16,Fiber Optic,Bank Transfer,Yes,4723.44
CUST_003020,Male,58,1,Month-to-Month,80.95,Fiber Optic,Electronic Check,Yes,77.51
CUST_003021,Female,49,39,Month-to-Month,71.56,DSL,Mailed Check,No,2930.37
CUST_003022,Female,42,66,Month-to-Month,112.65,DSL,Electronic Check,Yes,7577.06
CUST_003023,Female,53,37,Month-to-Month,72.11,No,Electronic Check,No,2771.18
CUST_003024,Female,69,3,One Year,119.05,No,Bank Transfer,No,344.43
CUST_003025,Male,41,2,Two Year,70.92,Fiber Optic,Mailed Check,No,146.11
CUST_003026,Male,46,1,Month-to-Month,31.59,DSL,Mailed Check,Yes,32.58
CUST_003027,Male,47,23,Month-to-Month,67.05,Fiber Optic,Electronic Check,Yes,1488.4
CUST_003028,Male,75,23,One Year,38.23,No,Credit Card,No,849.52
CUST_003029,Male,18,104,One Year,79.71,Fiber Optic,Mailed Check,No,8120.27
CUST_003030,Male,55,12,Two Year,89.31,DSL,Credit Card,No,1041.37
CUST_003031,Male,43,9,Month-to-Month,66.84,Fiber Optic,Credit Card,Yes,630.16
CUST_003032,Female,53,23,Two Year,29.77,No,Electronic Check,No,675.33
CUST_003033,Male,35,41,Month-to-Month,66.86,DSL,Electronic Check,Yes,2812.89
CUST_003034,Male,44,66,One Year,28.15,Fiber Optic,Credit Card,No,1914.58
CUST_003035,Female,55,39,Month-to-Month,88.21,Fiber Optic,Credit Card,Yes,3400.95
CUST_003036,Male,75,13,Month-to-Month,99.04,Fiber Optic,Electronic Check,No,1311.03
CUST_003037,Male,57,24,Month-to-Month,116.24,Fiber Optic,Bank Transfer,Yes,2680.35
CUST_003038,Female,32,46,Month-to-Month,34.88,Fiber Optic,Electronic Check,No,1587.95
CUST_003039,Male,38,16,Month-to-Month,73.24,DSL,Electronic Check,No,1226.6
CUST_003040,Male,38,5,Two Year,76.75,DSL,Bank Transfer,No,371.03
CUST_003041,Male,18,4,One Year,112.25,Fiber Optic,Electronic Check,Yes,443.87
CUST_003042,Female,40,1,One Year,82.73,DSL,Credit Card,No,85.13
CUST_003043,Male,55,30,Month-to-Month,34.55,Fiber Optic,Credit Card,No,1053.65
CUST_003044,Male,25,2,Month-to-Month,63.64,Fiber Optic,Bank Transfer,Yes,128.95
CUST_003045,Female,60,6,Two Year,85.48,DSL,Electronic Check,No,531.0
CUST_003046,Male,52,8,One Year,90.03,Fiber Optic,Electronic Check,No,686.32
CUST_003047,Female,33,19,Month-to-Month,106.31,Fiber Optic,Mailed Check,Yes,2074.66
CUST_003048,Female,42,12,Month-to-Month,38.05,DSL,Mailed Check,No,474.07
CUST_003049,Male,68,26,One Year,115.15,Fiber Optic,Electronic Check,No,2849.05
CUST_003050,Female,56,1,Month-to-Month,25.91,No,Bank Transfer,No,26.06
CUST_003051,Female,45,3,Month-to-Month,118.38,Fiber Optic,Mailed Check,Yes,349.76
CUST_003052,Male,41,16,Two Year,105.78,Fiber Optic,Credit Card,No,1616.45
CUST_003053,Female,46,9,One Year,86.03,DSL,Credit Card,No,767.9
CUST_003054,Female,37,8,One Year,93.5,DSL,Bank Transfer,No,758.77
CUST_003055,Male,18,1,Month-to-Month,27.27,DSL,Bank Transfer,No,28.41
CUST_003056,Male,75,54,Month-to-Month,24.15,Fiber Optic,Electronic Check,No,1319.82
CUST_003057,Male,47,28,Two Year,30.18,Fiber Optic,Electronic Check,Yes,875.19
CUST_003058,Female,50,3,Two Year,28.74,DSL,Credit Card,No,82.96
CUST_003059,Male,44,1,Month-to-Month,74.74,Fiber Optic,Bank Transfer,No,72.58
CUST_003060,Female,33,88,Month-to-Month,41.54,DSL,Electronic Check,Yes,3827.44
CUST_003061,Female,42,27,Month-to-Month,106.02,DSL,Bank Transfer,No,2973.43
CUST_003062,Female,21,12,Month-to-Month,64.57,Fiber Optic,Credit Card,No,754.32
CUST_003063,Female,75,29,One Year,89.55,DSL,Electronic Check,No,2628.37
CUST_003064,Female,26,33,Two Year,85.29,Fiber Optic,Electronic Check,No,2775.91
CUST_003065,Female,29,36,Month-to-Month,51.99,DSL,Credit Card,Yes,1865.76
CUST_003066,Female,38,15,Month-to-Month,44.32,Fiber Optic,Mailed Check,No,688.79
CUST_003067,Male,64,13,Two Year,54.25,No,Mailed Check,No,721.87
CUST_003068,Male,45,1,Month-to-Month,99.67,No,Electronic Check,Yes,97.06
CUST_003069,Female,26,62,Two Year,78.63,No,Credit Card,No,4785.36
CUST_003070,Female,63,22,One Year,45.35,No,Credit Card,Yes,976.72
CUST_003071,Male,55,5,Two Year,101.78,Fiber Optic,Mailed Check,Yes,523.18
CUST_003072,Female,53,60,Month-to-Month,25.48,Fiber Optic,Electronic Check,No,1527.28
CUST_003073,Male,55,59,Month-to-Month,89.92,Fiber Optic,Mailed Check,Yes,5544.4
CUST_003074,Male,75,108,Month-to-Month,63.91,Fiber Optic,Electronic Check,No,7120.87
CUST_003075,Male,75,49,Month-to-Month,93.13,Fiber Optic,Electronic Check,No,4431.58
CUST_003076,Female,34,120,Month-to-Month,112.75,DSL,Mailed Check,Yes,13916.88
CUST_003077,Female,69,6,Two Year,95.0,No,Electronic Check,No,570.35
CUST_003078,Male,50,44,Two Year,64.2,Fiber Optic,Credit Card,No,2755.23
CUST_003079,Male,52,41,One Year,35.1,No,Electronic Check,No,1419.43
CUST_003080,Male,19,6,Month-to-Month,100.64,DSL,Mailed Check,Yes,632.35
CUST_003081,Male,42,2,One Year,66.07,DSL,Electronic Check,No,131.93
CUST_003082,Male,32,93,One Year,27.53,DSL,Bank Transfer,No,2616.52
CUST_003083,Female,57,8,Month-to-Month,91.91,Fiber Optic,Electronic Check,Yes,733.6
CUST_003084,Male,61,49,Two Year,49.19,DSL,Bank Transfer,No,2379.35
CUST_003085,Female,18,1,Month-to-Month,24.89,Fiber Optic,Credit Card,Yes,25.63
CUST_003086,Male,44,1,Month-to-Month,110.28,DSL,Credit Card,No,114.12
CUST_003087,Female,61,15,Month-to-Month,68.31,DSL,Bank Transfer,Yes,980.78
CUST_003088,Female,42,6,One Year,48.1,Fiber Optic,Electronic Check,No,282.22
CUST_003089,Female,55,28,One Year,91.64,No,Electronic Check,No,2567.94
CUST_003090,Female,50,20,Month-to-Month,108.59,DSL,Bank Transfer,No,2131.95
CUST_003091,Female,50,1,Month-to-Month,20.03,Fiber Optic,Electronic Check,Yes,20.6
CUST_003092,Female,40,4,Month-to-Month,88.79,DSL,Mailed Check,Yes,341.48
CUST_003093,Male,26,11,Month-to-Month,96.7,DSL,Credit Card,Yes,1095.38
CUST_003094,Female,28,4,Month-to-Month,40.99,Fiber Optic,Credit Card,No,165.89
CUST_003095,Male,55,37,Month-to-Month,68.96,Fiber Optic,Credit Card,No,2497.78
CUST_003096,Female,45,12,Month-to-Month,28.93,No,Credit Card,Yes,341.76
CUST_003097,Female,42,2,Two Year,94.67,Fiber Optic,Bank Transfer,No,183.34
CUST_003098,Male,38,15,Month-to-Month,104.75,No,Bank Transfer,No,1532.37
CUST_003099,Female,40,2,One Year,30.82,DSL,Mailed Check,No,62.98
CUST_003100,Male,60,3,Month-to-Month,101.65,DSL,Credit Card,Yes,301.17
CUST_003101,Male,39,6,Month-to-Month,97.16,DSL,Electronic Check,No,593.89
CUST_003102,Male,24,47,Month-to-Month,54.69,Fiber Optic,Bank Transfer,No,2574.06
CUST_003103,Male,56,62,Month-to-Month,89.03,DSL,Electronic Check,No,5324.07
CUST_003104,Female,41,42,Month-to-Month,20.0,DSL,Electronic Check,No,839.92
CUST_003105,Female,45,9,Two Year,113.18,Fiber Optic,Bank Transfer,No,1044.74
CUST_003106,Male,69,7,Two Year,75.04,DSL,Mailed Check,No,514.65
